7,0.00797843933105468813,6.6522092819213879,0.02393579483032226613,0.113695859909057629,0.0179362297058105479,0.0328969955444335947,0.007978916168212899,0.0129632949829101569,0.0189485549926757811,0.1585769653320312511,0.0358879566192626951,0.015,0.426857471466064459,0.01196765899658203115,0.19047474861145027,0.01296424865722656215,1.5009858608245859,0.01495909690856933611,0.072805643081665049,0.082792997360229497,0.0089900493621826179,0.0149738788604736339,0.0149748325347900395,0.0069954395294189453,0.00200939178466796883,0.00300621986389160165,0.0049858093261718755,0.0059690475463867199,0.06980919837951667,0.01296520233154296911,0.0309011936187744145,0.004998445510864258
15,1.8301219940185547
5,0.004986286163330078
17,13.857922792434692
9,0.01595759391784668
13,0.18849587440490723
7,0.013962030410766602
5,0.00498652458190918
11,0.19449472427368164
11,0.08974456787109375
7,0.00797891616821289
5,0.005969524383544922
9,0.011967658996582031
11,0.02792048454284668
9,0.027941226959228516
15,1.6186561584472656
3,0.0019941329956054688
1,0.0
9,0.07079601287841797
15,0.1715412139892578
9,0.060820817947387695
9,0.019930601119995117
9,0.20244264602661133
11,0.035920143127441406
9,0.02593064308166504
5,0.00400543212890625
5,0.005002021789550781
5,0.004987478256225586
7,0.009956598281860352
7,0.026926755905151367
5,0.0049896240234375
7,0.02991938591003418
15,0.32212138175964355
7,0.007962942123413086
11,0.2513132095336914
11,0.0578303337097168
7,0.007978677749633789
3,0.0019800662994384766
5,0.004971742630004883
9,0.020928144454956055
13,0.02591562271118164
9,0.029919862747192383
9,0.05585122108459473
11,0.07779049873352051
7,0.007962465286254883
13,0.187483549118042
9,0.011952877044677734
15,4.706397771835327
5,0.004970550537109375
9,0.016954660415649414
11,0.018948793411254883
9,0.013962268829345703
7,0.027925491333007812
7,0.007979393005371094
7,0.008976221084594727
5,0.0049860477447509766
9,0.06183505058288574
13,34.283297300338745
11,0.03989362716674805
9,0.020943880081176758
9,0.013962268829345703
9,0.31615495681762695
7,0.007995367050170898
7,0.007978439331054688
13,0.2513132095336914
9,0.04488015174865723
9,0.026927947998046875
13,0.2932319641113281
9,0.02591681480407715
9,0.02393651008605957
9,0.057862043380737305
7,0.00799250602722168
7,0.01894974708557129
9,0.3051793575286865
7,0.012964487075805664
7,0.011968374252319336
3,0.0030074119567871094
5,0.00599980354309082
11,0.1406242847442627
7,0.008975982666015625
9,0.034906625747680664
9,0.02392101287841797
13,0.1795048713684082
11,0.08676695823669434
11,2.1542232036590576
5,0.00498652458190918
11,0.0249330997467041
7,0.013977766036987305
3,0.0029914379119873047
7,0.02990555763244629
5,0.005968332290649414
13,0.16357779502868652
7,0.012948989868164062
7,0.008994817733764648
9,0.013962507247924805
7,0.013948202133178711
3,0.002975940704345703
5,0.0049703121185302734
7,0.008960723876953125
11,0.12566423416137695
7,0.00797891616821289
5,0.005969524383544922
11,0.14160537719726562
5,0.004971027374267578
13,1.253631353378296
9,0.0797874927520752
3,0.0019800662994384766
9,0.06281757354736328
7,0.01096963882446289
11,0.21143412590026855
7,0.008976221084594727
11,0.12067770957946777
13,0.15658187866210938
5,0.0049855709075927734
11,0.06982827186584473
7,0.006982326507568359
3,0.002009868621826172
7,0.010970592498779297
13,1.6565577983856201
11,0.10272431373596191
5,0.004986763000488281
9,0.024932861328125
9,0.01296544075012207
3,0.002977609634399414
11,0.13462376594543457
11,0.01894831657409668
5,0.0049860477447509766
13,0.13861417770385742
7,0.010955095291137695
5,0.003973722457885742
7,0.02692890167236328
13,10.40517258644104
9,0.017952442169189453
9,0.07779145240783691
5,0.0069811344146728516
7,0.007977962493896484
17,13214.598796367645
7,0.008961200714111328
7,0.008996009826660156
9,0.0748145580291748
9,0.019961118698120117
5,0.0040035247802734375
11,2.084425449371338
7,0.01298069953918457
9,0.09075713157653809
5,0.005984783172607422
11,0.07480049133300781
11,0.0827631950378418
5,0.005983829498291016
7,0.04388236999511719
13,8.961030960083008
13,0.43283939361572266
7,0.006964683532714844
9,0.029920339584350586
7,0.02692890167236328
13,3.948425531387329
5,0.00596928596496582
9,0.013959884643554688
5,0.005983591079711914
5,0.0050013065338134766
5,0.0049860477447509766
15,0.30518388748168945
13,0.3580434322357178
11,0.03889608383178711
11,0.0937492847442627
13,1.7882182598114014
13,0.12865686416625977
13,0.10869407653808594
15,0.13362717628479004
11,0.06879544258117676
9,0.022937774658203125
9,0.050864219665527344
15,2.1981208324432373
7,0.006966590881347656
15,0.4438133239746094
7,0.00698089599609375
9,0.050864219665527344
7,0.007979393005371094
11,0.29221558570861816
9,0.013962984085083008
11,0.047872066497802734
7,0.007981061935424805
5,0.0049860477447509766
3,0.001997709274291992
15,0.46873044967651367
15,0.19449520111083984
7,0.008960247039794922
9,0.013962030410766602
11,0.08776521682739258
3,0.0019948482513427734
3,0.0029942989349365234
9,0.0249178409576416
9,0.3011789321899414
7,0.009957551956176758
13,0.13663625717163086
5,0.00400543212890625
13,3.6272990703582764
7,0.00799417495727539
9,0.01994633674621582
13,0.0578463077545166
